,wl,o2_10,o2_11,o2_12,o2_13,o2_14,o2_15,o2_16,o2_17,o2_18,o2_19,o2_20,o2_21,o2_22,o2_23,o2_24,o2_25,o3_10,o3_11,o3_12,o3_13,o3_14,o3_15,o3_16,o3_17,o3_18,o3_19,o3_20,o3_21,o3_22,o3_23,o3_24,o3_25,h2o_10,h2o_11,h2o_12,h2o_13,h2o_14,h2o_15,h2o_16,h2o_17,h2o_18,h2o_19,h2o_20,h2o_21,h2o_22,h2o_23,h2o_24,h2o_25,no2_10,no2_11,no2_12,no2_13,no2_14,no2_15,no2_16,no2_17,no2_18,no2_19,no2_20,no2_21,no2_22,no2_23,no2_24,no2_25
275,525.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.983545759638932,0.9819152313079598,0.980287408156958,0.9786624855819483,0.9770400698883268,0.975420164952238,0.9738032631596141,0.972189069593264,0.97057728753732,0.9689683161929636,0.9673655747925124,0.9657584121893844,0.9641574782369003,0.9625590619563382,0.9609633614345512,0.9593703776742908,0.9998931685866784,0.9998824409425954,0.9998718108184058,0.9998610778913328,0.9998504425068642,0.9998397043507044,0.9998290637170504,0.9998184204624506,0.9998077746052012,0.9997969256589542,0.9997863748452822,0.9997756208099968,0.9997649644403432,0.9997542051872232,0.9997435435817944,0.9997328793519449,0.9987699000000001,0.998647,0.9985242,0.9984011999999999,0.9982783000000002,0.9981556,0.9980326999999999,0.9979098,0.9977870000000001,0.9976642,0.9975417,0.9974187,0.9972959000000001,0.9971732,0.9970505,0.9969278
276,526.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9826519780586088,0.98093388931473,0.9792187534116588,0.9775065697829451,0.9757974397851388,0.974091166828838,0.9723881478728998,0.9706877882221164,0.9689906846555632,0.9672962397247172,0.965608686297036,0.963916651700169,0.9622312932374668,0.960548710103358,0.9588692855574316,0.957192832065098,0.9999970961631603,0.9999967953423506,0.9999964944422888,0.9999961934626528,0.9999958924034108,0.9999955912649732,0.9999953902582328,0.9999950889737638,0.9999948878473908,0.9999944861646844,0.9999941846439708,0.9999937827614628,0.999993581355764,0.9999931792895951,0.9999929777514098,0.9999927761606076,0.9986787,0.9985466000000001,0.9984146,0.9982825999999999,0.9981505999999999,0.9980187,0.9978867,0.9977548,0.9976228000000001,0.9974908000000001,0.9973594000000001,0.9972273000000001,0.9970953000000001,0.9969636000000001,0.9968316999999999,0.9966999
277,527.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9818411362230156,0.98004335436501,0.9782492530907332,0.9764580324752918,0.9746701943695649,0.9728858401516688,0.9711044730062184,0.9693264922597036,0.9675516986872584,0.965780287010252,0.9640157981183152,0.9622469535683262,0.9604852208463692,0.9587266810290151,0.9569713395648628,0.95521919362534,0.999933020830622,0.9999262040578956,0.9999197862408468,0.9999128661362452,0.9999061447258344,0.9998996220801372,0.9998927973333588,0.9998860711739528,0.9998794436368938,0.9998728145067232,0.999865983426049,0.9998592508717874,0.9998527172858672,0.9998459816090409,0.9998392443541976,0.9998326058021096,0.998818,0.9986999,0.9985818000000001,0.9984636999999998,0.9983456,0.9982274999999999,0.9981095,0.9979915000000001,0.9978735000000001,0.9977553,0.9976378,0.9975195,0.9974014999999999,0.9972834999999999,0.9971655999999999,0.9970476999999999
278,528.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9810742868586736,0.979201503331551,0.97733232518222,0.9754666536840992,0.9736046879758908,0.9717462370784608,0.9698913946823651,0.9680397703781844,0.9661918542204396,0.9643474568012926,0.9625107988632016,0.9606694108353918,0.95883557659519,0.9570052556532502,0.9551784663057492,0.9533550966939772,0.9999860813838508,0.9999845773116832,0.9999831729977092,0.9999818684819822,0.9999804634275364,0.9999790580008208,0.999977652195812,0.9999761457913108,0.9999748394612276,0.9999733322746448,0.9999720252290322,0.9999707178136876,0.9999692094758592,0.9999679013447832,0.9999663922265922,0.999964983036338,0.9986625,0.9985289,0.9983953000000001,0.9982617,0.998128,0.9979945,0.9978609,0.9977275,0.9975939,0.9974603999999999,0.9973271999999999,0.9971933000000001,0.9970600000000001,0.9969264999999999,0.9967931999999999,0.9966598
279,529.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9802917699588046,0.9783425381168164,0.9763970138786716,0.9744554881509486,0.972517769219148,0.970583859146392,0.9686538539199367,0.966727660927233,0.9648052751743212,0.9628868980579124,0.9609761712096446,0.9590612037886196,0.9571540833987028,0.9552507770884701,0.9533511994958741,0.951455434056891,0.9999311107608796,0.9999243922589691,0.9999174717263042,0.9999106495517152,0.9999036252533092,0.999896799533093,0.9998898718254352,0.9998829423326626,0.9998762114985184,0.9998693786584376,0.9998623436214016,0.9998556074544256,0.9998486690396912,0.9998418291094416,0.999834786814804,0.9998280436351816,0.9987046,0.998575,0.9984457,0.9983162,0.9981868,0.9980575,0.9979280999999999,0.9977988000000001,0.9976693999999999,0.9975398999999999,0.9974110999999999,0.9972814,0.9971521999999999,0.9970228999999999,0.9968938,0.9967645
280,530.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9797382648931674,0.9777346604626606,0.9757354229290952,0.973740055813864,0.9717489535489866,0.9697617310056512,0.9677787762655482,0.9657996024286472,0.9638248027963868,0.9618537808303532,0.9598911665851134,0.9579239870148404,0.9559653151420536,0.9540103228027532,0.9520593263027916,0.950112714769874,0.9999777700095198,0.9999755637390324,0.9999734570349024,0.9999710492377334,0.999969041541142,0.9999667327035862,0.9999646236684896,0.999962213381735,0.999960002927104,0.9999577918754472,0.9999555802443388,0.9999533679894412,0.9999512554480312,0.9999489417090864,0.9999467276800268,0.999944513047812,0.9986509,0.9985161,0.9983813,0.9982466,0.9981117,0.9979771000000001,0.9978423000000001,0.9977077,0.9975729999999999,0.9974383,0.9973040000000001,0.9971690999999999,0.9970344999999999,0.9968998,0.9967653000000001,0.9966306999999999
281,531.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9793244988850536,0.9772807216805024,0.9752410691085146,0.9732056410568788,0.971174539542335,0.9691477664249613,0.9671250228773848,0.9651065181159688,0.9630923443328292,0.9610824988814592,0.9590809305422816,0.9570749445484124,0.9550775244772824,0.9530842518802608,0.9510950287958446,0.9491101484246776,0.9999967954119914,0.999996394321778,0.999996093289052,0.99999579217007,0.9999954909647952,0.9999951896731905,0.9999948882952184,0.999994486588074,0.9999941850235279,0.9999938833713332,0.9999934813501428,0.9999932798112088,0.9999929779007514,0.999992575574382,0.999992173133498,0.9999918709353424,0.9985683000000001,0.9984252,0.9982822,0.9981392,0.9979962,0.9978531999999999,0.9977101999999999,0.9975674000000001,0.9974245,0.9972814,0.9971389999999999,0.9969958000000001,0.9968529,0.9967101,0.9965674000000001,0.9964245999999999
282,532.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9790281574787,0.9769553787476768,0.974886999310776,0.9728229140042528,0.9707631299763722,0.9687078470665644,0.9666568668007774,0.9646101910916144,0.9625678256060236,0.9605299615629649,0.9585006490698836,0.9564668905152514,0.9544417717485609,0.9524210697846586,0.9504045908524764,0.9483923322561851,0.999992188437325,0.9999914861377294,0.9999906834538141,0.9999897803383928,0.9999889771639908,0.9999882739740856,0.9999874703385324,0.9999867667169698,0.9999860628882588,0.9999852585662522,0.9999843537198679,0.9999835489045426,0.99998284418183,0.9999820389089412,0.9999813337553644,0.9999805280218328,0.9985198000000001,0.9983718,0.998224,0.9980761,0.9979283000000001,0.9977805000000001,0.9976326999999999,0.9974849,0.9973371999999999,0.9971893000000001,0.9970421,0.9968940999999999,0.9967464,0.9965987,0.9964511,0.9963035
283,533.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.978804468217468,0.9767096753709372,0.9746195903697009,0.9725337073158221,0.970452434138532,0.9683756700770568,0.9663033134787749,0.9642353728049972,0.9621719508550279,0.9601127413849084,0.9580625805388544,0.9560077892215936,0.9539618506108356,0.9519203274073198,0.9498832404163668,0.9478503815972608,0.999999298986896,0.9999991987262149,0.9999990984366892,0.9999990983062584,0.9999989979732004,0.9999987973939528,0.9999988974515694,0.9999988972920799,0.9999987968719874,0.9999985961475479,0.9999985959449486,0.9999984954372629,0.9999982945824,0.9999983946686948,0.9999982940888472,0.9999982938421351,0.9985548000000001,0.9984103000000001,0.998266,0.9981216,0.9979773000000001,0.997833,0.9976886,0.9975443000000002,0.9974001,0.9972558000000001,0.9971119,0.9969674000000001,0.9968233,0.9966790000000001,0.9965349,0.9963908000000001
284,534.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9784223315576642,0.9762902643871496,0.9741630681470496,0.9720403440229936,0.9699221938822788,0.9678087228687764,0.9656999230750808,0.9635955198957128,0.961495880468437,0.9594009316875718,0.9573148914613844,0.9552242891391926,0.9531428086658252,0.951065909208294,0.9489935062948548,0.9469254966091868,0.9999911889059514,0.9999901864091579,0.9999892838110532,0.9999884811494012,0.9999874779323602,0.999986674842102,0.999985871546708,0.9999847674129264,0.9999840639015496,0.9999831597366142,0.999982255349135,0.9999812504580854,0.9999803456005532,0.9999794405111191,0.9999786354984334,0.9999777299674286,0.9987408999999999,0.9986151,0.9984893,0.9983635000000001,0.9982377,0.9981120000000001,0.9979860999999999,0.9978607,0.9977348,0.9976091,0.9974837,0.9973576999999999,0.9972322,0.9971065,0.9969809000000001,0.9968553
