,wl,o2_10,o2_11,o2_12,o2_13,o2_14,o2_15,o2_16,o2_17,o2_18,o2_19,o2_20,o2_21,o2_22,o2_23,o2_24,o2_25,o3_10,o3_11,o3_12,o3_13,o3_14,o3_15,o3_16,o3_17,o3_18,o3_19,o3_20,o3_21,o3_22,o3_23,o3_24,o3_25,h2o_10,h2o_11,h2o_12,h2o_13,h2o_14,h2o_15,h2o_16,h2o_17,h2o_18,h2o_19,h2o_20,h2o_21,h2o_22,h2o_23,h2o_24,h2o_25,no2_10,no2_11,no2_12,no2_13,no2_14,no2_15,no2_16,no2_17,no2_18,no2_19,no2_20,no2_21,no2_22,no2_23,no2_24,no2_25
449,699.0,0.9999623,0.9999585999999999,0.9999546999999999,0.9999509,0.9999471,0.9999435,0.9999396,0.999936,0.9999319999999999,0.9999281999999999,0.9999245000000001,0.9999205,0.9999169,0.9999129999999999,0.9999096,0.9999055,0.9923492115652759,0.991587251712221,0.9908261844261546,0.9900657122264704,0.9893055342627626,0.9885458528406856,0.9877869623325248,0.9870285698284692,0.9862709664257168,0.9855136598807794,0.9847588492931216,0.9840011280896832,0.9832457077183114,0.9824909767149742,0.9817366489930691,0.9809829028843228,0.9927619271246526,0.9920498708646538,0.9913401077068792,0.9906324400528066,0.9899265671154004,0.989222991098997,0.9885216067050451,0.987822020609319,0.9871247244812646,0.98642932562558,0.9857376231905508,0.9850450110783808,0.9843556999586666,0.9836685791663874,0.982983461704938,0.9823004273903884,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
450,700.0,0.9999879999999999,0.9999867,0.9999855,0.9999843,0.9999831,0.9999819,0.9999806999999998,0.9999796000000001,0.9999781999999999,0.9999771000000001,0.9999758,0.9999745999999999,0.9999734,0.9999722,0.9999707,0.9999698,0.9926291115493384,0.9918949922033964,0.9911615718427916,0.9904285497282308,0.9896959258611472,0.9889641002502144,0.988232872894447,0.9875018450376388,0.9867717116233132,0.9860418803590604,0.9853142446047196,0.984583908431274,0.9838557705634968,0.9831282309648208,0.9824012843576316,0.9816748465803667,0.9930357164285972,0.9923501982576368,0.991666779168298,0.9909849584638478,0.9903053361601809,0.989627512257972,0.9889515867656248,0.9882776608642816,0.9876057298049096,0.9869354008206788,0.9862685676993383,0.9856008342611902,0.9849362993055616,0.984273762810606,0.9836131198644119,0.9829541852163934,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
451,701.0,0.9999882999999999,0.9999870999999999,0.999986,0.9999847,0.9999836,0.9999824,0.9999813,0.9999800999999999,0.9999789000000001,0.9999776,0.9999764999999999,0.9999754000000001,0.9999741,0.999973,0.9999716000000001,0.9999707,0.9927268149037344,0.9920023968309192,0.9912784778986906,0.9905552554954092,0.9898323332502652,0.9891100083361468,0.9883883828627597,0.9876671545763759,0.9869463245674484,0.9862261914666888,0.9855081594417467,0.984787425770674,0.9840687873815932,0.9833508504729628,0.9826332067830726,0.9819162701467152,0.9889386705824456,0.987848643247498,0.9867614146598052,0.9856770808593373,0.9845955473669769,0.9835171099011344,0.9824414716555201,0.9813686292357218,0.9802985843001288,0.979231334781899,0.978169286978244,0.9771054367937452,0.9760465796064118,0.9749909247549684,0.9739375598266992,0.972887205595124,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
452,702.0,0.9999877,0.9999863999999999,0.9999851999999999,0.999984,0.9999826999999999,0.9999815000000001,0.9999802999999999,0.9999790999999999,0.9999778,0.9999764999999999,0.9999754000000001,0.999974,0.999973,0.9999714,0.9999703999999999,0.9999691999999999,0.9928312118239054,0.992117092792462,0.991403672774357,0.9906905510488168,0.9899780266198606,0.9892662014247264,0.988554674527088,0.98784354593011,0.9871333143595789,0.9864232809471022,0.9857153485975756,0.9850049101276632,0.984296275999452,0.983588430629116,0.9828811932833212,0.9821743509700098,0.990818687069851,0.9899132628203744,0.9890100373485528,0.988109109745756,0.9872104787412822,0.9863142468135659,0.9854200127742516,0.9845280766368016,0.9836385367755164,0.9827509946483742,0.9818678539492072,0.9809829055555443,0.9801021627583943,0.979223705797986,0.9783472590788688,0.9774732061747502,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
453,703.0,0.9999843,0.9999828000000002,0.9999812,0.9999796000000001,0.9999780999999999,0.9999766,0.999975,0.9999734,0.9999719000000001,0.9999700999999999,0.9999688,0.9999671999999998,0.9999655000000001,0.9999640999999999,0.9999623,0.9999608,0.9930235904703704,0.9923285680513706,0.9916341427218832,0.9909401151783496,0.9902466864024324,0.9895535555531999,0.9888610215255382,0.9881689852950089,0.9874775481191022,0.9867864049135071,0.9860972662347064,0.9854056213043788,0.9847160727045084,0.984027026570254,0.9833383718566192,0.9826502198886196,0.9922383781425368,0.9914768534018784,0.9907181255007592,0.9899618952226626,0.9892082636609744,0.9884574299038598,0.987708892722318,0.9869631532198756,0.986219812776739,0.9854790658240682,0.984742623969868,0.9840054753795924,0.98327242289859,0.9825418732532498,0.9818138143808022,0.9810882586597396,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
454,704.0,0.9999781999999999,0.999976,0.9999739,0.9999716000000001,0.9999693999999999,0.9999673000000001,0.9999652,0.9999629000000001,0.9999609,0.9999584,0.9999565,0.9999543,0.9999521,0.9999499,0.9999478,0.9999456,0.9931221500628714,0.9924368184836436,0.9917521847320216,0.991068046332516,0.9903844057628164,0.9897009632214974,0.9890180178270204,0.9883357672569651,0.9876538172642549,0.9869725580584152,0.986293003745663,0.9856110424246388,0.9849309781938554,0.9842515110007012,0.9835723424762772,0.9828938694264968,0.9933852557985764,0.9927355256526156,0.9920878934940204,0.9914424569657778,0.9907991184530248,0.9901576781560756,0.9895185352450264,0.988881287495766,0.9882461404240904,0.9876131847084838,0.9869835337837196,0.9863532763447288,0.98572621628576,0.9851014535828244,0.984478389771946,0.9838576218546288,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
455,705.0,0.9999716999999999,0.9999688,0.999966,0.9999631999999999,0.9999603000000001,0.9999575999999999,0.9999546999999999,0.9999519,0.9999492,0.9999462,0.9999435,0.9999406,0.9999378000000001,0.9999351999999999,0.9999323,0.9999292,0.993271309578061,0.9926009691502374,0.9919310256548722,0.9912613784187256,0.9905926265272732,0.9899238727722056,0.9892557132838118,0.9885881510900674,0.9879206863708676,0.9872541142713478,0.9865892422921896,0.9859218637587072,0.9852563829470192,0.9845914015228188,0.9839270118587028,0.9832630150214636,0.9936618206295238,0.9930359827226609,0.9924114419890276,0.9917882978093592,0.9911665493120076,0.9905461991588442,0.98992724370414,0.9893098858055072,0.988693425626022,0.9880789586479752,0.9874667918737408,0.9868533190871538,0.9862427442986954,0.9856335690552748,0.9850257862457288,0.9844191968791391,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
456,706.0,0.9999773999999999,0.999975,0.9999728000000001,0.9999703999999999,0.9999684000000001,0.9999661,0.9999639000000001,0.9999616,0.9999593000000001,0.999957,0.9999548,0.9999524999999999,0.9999502,0.9999478999999999,0.9999456,0.9999434000000001,0.9933907506309644,0.992732418310458,0.9920742844205362,0.9914167459356796,0.9907593079941328,0.990102664480326,0.9894462190085062,0.9887904695540308,0.9881349170911256,0.9874799616383504,0.9868268045715668,0.9861711431292984,0.9855174787704428,0.9848641114202049,0.9842113410969556,0.98355886943201,0.9954783978117904,0.9950299757493938,0.9945820526318316,0.9941351263997412,0.9936883005502972,0.9932424709197644,0.9927972399803632,0.9923528063477638,0.9919089706951072,0.9914657330265202,0.9910238942800216,0.9905809525952484,0.990139708957506,0.9896989633159888,0.9892590156904536,0.9888195671875027,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
457,707.0,0.9999655000000001,0.9999621,0.9999587,0.9999551999999999,0.9999517,0.9999484000000001,0.9999450000000001,0.9999415,0.9999379999999999,0.9999345,0.9999309999999999,0.9999278,0.9999244,0.9999207,0.9999174000000001,0.999914,0.9934832751729936,0.9928338284020964,0.9921848772354298,0.9915366208406136,0.9908884599126138,0.9902406964199352,0.9895935276440204,0.9889466533792226,0.9883002746170262,0.9876543913626344,0.987010303710956,0.9863637154602564,0.9857190203579391,0.985074816432943,0.9844308139852352,0.9837874057168916,0.9969626952129848,0.9966592733864614,0.996356249513105,0.9960532231843986,0.9957501947344056,0.9954473650840384,0.9951445329493124,0.9948418982510476,0.9945392614342088,0.9942368225118746,0.9939351815275256,0.9936321402405254,0.9933297957325574,0.9930277471003449,0.99272579915101,0.9924236484337652,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
458,708.0,0.9999802,0.9999781999999999,0.9999761999999999,0.9999743000000001,0.9999723,0.9999703999999999,0.9999683000000001,0.9999664,0.9999644,0.9999623,0.9999604,0.9999583000000001,0.9999563,0.9999544,0.9999524,0.9999505,0.9936020733210518,0.9929646466292964,0.992327617397294,0.9916908864557821,0.9910543522055562,0.9904185163880849,0.9897831761266832,0.9891480353739884,0.9885132910731622,0.9878791430436928,0.9872466949691208,0.9866118417137996,0.9859787872730038,0.9853462317881696,0.9847139723850856,0.9840820120595971,0.9979158587340028,0.9977076500267704,0.9974996404914436,0.9972915303923312,0.9970834192107122,0.9968753075091022,0.9966674943595712,0.996459581041923,0.9962516665593296,0.9960439508569472,0.9958365351267908,0.9956284177050184,0.9954206998845848,0.9952130817165262,0.995005562264764,0.9947979424981538,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
459,709.0,0.9999824,0.9999806,0.9999788000000001,0.9999771000000001,0.9999753,0.9999735999999999,0.9999718000000001,0.99997,0.9999683000000001,0.9999663000000001,0.9999646999999999,0.9999629999999999,0.9999610999999999,0.9999594,0.9999577,0.999956,0.9937176894313341,0.99309156597638,0.992466040280054,0.9918407131523312,0.9912157830298408,0.9905913516116824,0.9899672170755216,0.9893436803104092,0.988720242431685,0.9880973988823424,0.9874762579119044,0.9868527135504014,0.9862309643845144,0.9856097157544595,0.9849887650247604,0.9843681121969368,0.9978688624919798,0.9976559545255178,0.9974432457968108,0.9972304365769976,0.9970177263378404,0.9968051156550533,0.9965924039057902,0.996379891396742,0.9961672785027283,0.995954863678906,0.9957429497261252,0.9955300346112804,0.9953176178553343,0.9951053012752318,0.9948930839774524,0.994680765953702,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
460,710.0,0.9999809999999999,0.9999790999999999,0.9999773000000001,0.9999754000000001,0.9999734,0.9999716000000001,0.9999697,0.9999678,0.9999659,0.9999639000000001,0.9999621999999999,0.9999601999999999,0.9999583000000001,0.9999563,0.9999545,0.9999526,0.9937873819602572,0.9931681572144858,0.9925494308720808,0.9919310015026371,0.9913131689302936,0.9906954357503752,0.990078199369441,0.9894613606558132,0.9888450196151688,0.9882288750623898,0.9876146318330832,0.9869978825157242,0.9863830321724416,0.9857685780868624,0.985154424526316,0.9845406672276266,0.9973098488871288,0.9970413381639676,0.996772726740897,0.9965042140036644,0.9962357998722764,0.9959674854765876,0.9956991696848416,0.9954311528831228,0.9951629350560854,0.994894915706457,0.9946274969193836,0.9943589754872244,0.9940912536052754,0.9938234300838946,0.9935558067892091,0.9932881818598202,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
461,711.0,0.9999794,0.9999773000000001,0.9999753,0.9999733000000001,0.9999710999999999,0.9999690999999999,0.999967,0.999965,0.9999629000000001,0.9999608,0.9999589,0.9999566999999999,0.9999546,0.9999526,0.9999505,0.9999484000000001,0.9939917762305904,0.9933930500222355,0.992794622027164,0.9921964916463271,0.9915987572040832,0.991001421943938,0.9904043833446504,0.9898077432710144,0.9892113997429304,0.9886155537297062,0.9880213076757456,0.9874247554919128,0.9868299020775544,0.9862353475554742,0.9856412892438176,0.985047428447308,0.9984381678262572,0.9982820610027848,0.9981261537159968,0.9979699457975528,0.9978141368285544,0.997658227639234,0.99750231757648,0.9973463071207492,0.9971904957673929,0.9970344837517632,0.9968790717298481,0.9967229581040858,0.9965672441528846,0.9964113298970372,0.996255814662826,0.9961000987650964,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
462,712.0,0.9999759,0.9999734,0.9999709999999999,0.9999686,0.9999661,0.9999638000000001,0.9999613000000002,0.9999587999999999,0.9999565,0.9999541,0.9999515,0.9999493,0.9999466999999999,0.9999444,0.999942,0.9999396999999999,0.9940824573872231,0.9934927269065356,0.9929031941926316,0.992314058661442,0.9917254194917208,0.9911367791514052,0.990548834239885,0.9899611864008796,0.9893738377619424,0.9887865853042654,0.9882014277692468,0.9876135720081008,0.9870278085821976,0.9864420461777677,0.9858567796932222,0.9852717118842268,0.9975478409029656,0.9973044282977928,0.9970611147723284,0.9968180000852028,0.9965751838987342,0.9963326672425542,0.9960905487042347,0.9958487289676334,0.9956070089048874,0.9953657872896366,0.9951252635752834,0.9948837406056488,0.9946435144993228,0.9944031888172984,0.9941632614691652,0.9939235335890754,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
463,713.0,0.9999795,0.9999775,0.9999754000000001,0.9999734,0.9999713,0.9999693999999999,0.9999673000000001,0.9999654,0.9999633,0.9999610999999999,0.9999591,0.999957,0.9999551,0.9999530000000001,0.9999509,0.999949,0.9942144813968686,0.9936377568495292,0.9930616293160812,0.9924855001143029,0.991909767810336,0.9913343348306458,0.9907592978290388,0.9901845603857894,0.9896103186986962,0.9890361735071492,0.988463728166482,0.9878891792347072,0.987316030489769,0.9867434769434164,0.9861710209971308,0.9855989655472429,0.9985750707889512,0.9984325647327064,0.9982903579428054,0.9981479507354896,0.9980057427648172,0.9978632346149792,0.9977210254775332,0.9975787162235812,0.9974366059234372,0.9972942947480656,0.9971523835324864,0.9970098714244712,0.9968677593623954,0.9967256461053671,0.9965835322514336,0.9964413185072438,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
464,714.0,0.9999764000000001,0.999974,0.9999716000000001,0.9999691999999999,0.9999669,0.9999646999999999,0.9999623,0.9999599,0.9999575999999999,0.9999551,0.9999528,0.9999505,0.9999478999999999,0.9999456,0.9999434000000001,0.9999408999999999,0.9942493642849972,0.9936762355821251,0.9931033041338374,0.9925307699477144,0.9919584338241596,0.9913863959397766,0.9908148537199852,0.9902437087727216,0.989672762125114,0.9891021106847698,0.9885331587650936,0.987962004119204,0.9873923431410776,0.9868230831757248,0.986254021977644,0.985685454010332,0.997617343769313,0.9973794318652284,0.9971416188219746,0.9969038046371828,0.9966659896442572,0.9964281739145392,0.9961905563839756,0.9959529377128024,0.9957154183337372,0.9954778969575734,0.9952409753740376,0.9950031526560564,0.9947658272996024,0.9945286023559682,0.9942912768862716,0.9940542486060926,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
465,715.0,0.9999841,0.9999825000000001,0.9999809000000001,0.9999793,0.9999777,0.9999761999999999,0.9999745000000001,0.9999728999999999,0.9999714,0.9999698,0.9999681999999999,0.9999667,0.9999650999999999,0.9999635,0.9999619000000001,0.9999600000000001,0.9944440116597854,0.9938899930748788,0.9933364727266292,0.9927832506132876,0.9922302267340564,0.9916775019245458,0.9911253736970294,0.9905730445295068,0.990021314609598,0.989469881990436,0.9889198476511554,0.9883679126514912,0.9878173748263814,0.9872671352504366,0.9867172939288988,0.9861676467058684,0.9949119190995136,0.9944066021155369,0.9939019835278854,0.9933980633399112,0.9928946415505068,0.9923919189276704,0.9918898931922764,0.9913884666274456,0.9908875393836264,0.9903873096967528,0.9898887784631552,0.9893886466419332,0.9888904122753884,0.988392676332686,0.9878957388276494,0.9873990959638386,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
466,716.0,0.9999889999999999,0.9999879,0.9999868000000001,0.9999858,0.9999844999999999,0.9999834999999999,0.9999825000000001,0.9999814,0.9999802999999999,0.9999790999999999,0.9999779000000001,0.9999768,0.9999758,0.9999745999999999,0.9999738000000001,0.9999724,0.9945561401175412,0.9940133275612636,0.9934710138173825,0.9929287995889542,0.992386981998221,0.99184536544853,0.9913041478225868,0.9907631281941844,0.9902224073814254,0.989682184357653,0.9891432600660476,0.9886022355718652,0.9880628111200292,0.9875235830990106,0.9869847590006856,0.9864459259075552,0.9952059472654201,0.9947303362370684,0.9942556241742392,0.993781411696046,0.9933079962739422,0.9928353817837994,0.9923632663571612,0.9918919491902548,0.9914212309982506,0.9909514108844876,0.990483189678492,0.9900136683171048,0.9895457470070776,0.9890785225944738,0.9886121016370628,0.9881461728343702,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
