,wl,o2_10,o2_11,o2_12,o2_13,o2_14,o2_15,o2_16,o2_17,o2_18,o2_19,o2_20,o2_21,o2_22,o2_23,o2_24,o2_25,o3_10,o3_11,o3_12,o3_13,o3_14,o3_15,o3_16,o3_17,o3_18,o3_19,o3_20,o3_21,o3_22,o3_23,o3_24,o3_25,h2o_10,h2o_11,h2o_12,h2o_13,h2o_14,h2o_15,h2o_16,h2o_17,h2o_18,h2o_19,h2o_20,h2o_21,h2o_22,h2o_23,h2o_24,h2o_25,no2_10,no2_11,no2_12,no2_13,no2_14,no2_15,no2_16,no2_17,no2_18,no2_19,no2_20,no2_21,no2_22,no2_23,no2_24,no2_25
569,819.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9986060999999999,0.99846689984669,0.9983276,0.9981884,0.99804919980492,0.9979100000000001,0.9977708000000001,0.9976315999999998,0.9974924999999999,0.99735329973533,0.9972144000000001,0.9970752,0.9969360999999999,0.9967973,0.996658,0.9965189,0.9688025,0.9658390965839097,0.9629030000000001,0.9599937,0.9571108957110896,0.9542544,0.9514239,0.9486190999999999,0.9458398000000001,0.9430853943085394,0.9403619000000001,0.9376511000000001,0.9349706,0.932314,0.9296809000000001,0.9270716,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
570,820.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9986328000000001,0.9984962998496298,0.9983597,0.9982231,0.99808659980866,0.9979501000000001,0.9978135,0.997677,0.9975405,0.9974040000000001,0.9972678,0.9971312,0.9969949,0.9968584,0.9967222,0.9965857,0.9451814000000001,0.9405391940539192,0.9360265999999999,0.9316386999999999,0.9273706927370692,0.9232178,0.9191758,0.9152399999999999,0.9114068999999999,0.9076721,0.90404,0.9004832,0.8970219000000001,0.8936447,0.8903489,0.8871305,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
571,821.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9986652,0.99853189985319,0.9983984,0.998265,0.9981317,0.9979985999999998,0.9978652,0.9977319,0.9975985999999999,0.99746539974654,0.9973325000000001,0.9971988997198901,0.9970658000000001,0.9969325000000001,0.9967994000000001,0.9966662000000001,0.9929164,0.9922171992217198,0.9915193000000001,0.9908232,0.9901286,0.9894357,0.9887446,0.9880546999999998,0.9873665999999999,0.9866799986679998,0.9859965,0.9853113985311398,0.9846296999999998,0.9839492,0.9832705,0.9825931999999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
572,822.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9986721,0.99853939985394,0.9984065999999999,0.998274,0.99814139962828,0.99800889980089,0.9978761,0.9977434999999999,0.9976110995222198,0.99747819949564,0.99734609973461,0.9972133994426801,0.99708079970808,0.9969484987793996,0.9968159987263996,0.99668349966835,0.9874729,0.9862422986242296,0.9850155999999999,0.9837929,0.9825740965148192,0.9813591981359198,0.9801479999999999,0.9789406999999999,0.9777374955474992,0.9765375953075189,0.9753447975344796,0.974150194830039,0.9729620972962096,0.9717777887111156,0.9705971882388752,0.9694203969420396,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
573,823.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9987026,0.9985729999999999,0.9984433000000001,0.99831379983138,0.9981841998184201,0.9980546,0.99792509979251,0.99779559977956,0.9976661,0.99753659950732,0.9974072,0.9972776,0.9971482,0.9970184999999999,0.9968892,0.9967598,0.8929381,0.8841906999999999,0.8757412,0.8675773867577387,0.8596870859687086,0.8520588,0.8446815844681583,0.8375449837544984,0.8306389999999999,0.8239537647907529,0.8174942,0.8112094,0.8051331,0.7992429,0.7935316,0.7879913000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
574,824.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9987531,0.9986286,0.9985040999999999,0.9983795,0.99825489982549,0.9981304,0.9980059000000001,0.9978815000000001,0.9977571,0.9976324000000001,0.9975082000000001,0.9973834999999999,0.9972591000000001,0.9971349,0.9970101999999998,0.9968858,0.9799018,0.9779426,0.9759924000000001,0.9740511999999999,0.9721187972118795,0.9701953999999999,0.9682808,0.9663748999999999,0.9644777,0.9625892,0.9607134,0.958838,0.9569752,0.9551212,0.9532751,0.9514377,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
575,825.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9987572,0.99863319986332,0.998509,0.9983848,0.9982606998260699,0.9981365,0.9980125,0.9978883,0.9977643,0.9976402,0.99751639975164,0.9973921,0.99726809972681,0.9971443000000001,0.99702,0.9968959999999999,0.9897639000000001,0.9887645988764598,0.9877693000000001,0.9867786000000001,0.9857919985792,0.9848097,0.9838315999999999,0.9828577,0.9818879,0.9809222,0.9799627979962796,0.9790034,0.9780500978050096,0.9771009,0.9761555000000001,0.9752142,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
576,826.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9987976000000001,0.9986773999999999,0.9985573,0.9984373,0.99831709983171,0.9981971,0.9980769,0.9979568999999999,0.9978369,0.9977166,0.997597,0.9974765999999999,0.9973566999999999,0.9972367,0.997117,0.9969966999999998,0.9790267,0.9770084000000001,0.9750040999999999,0.9730136,0.9710366971036696,0.9690732,0.9671233,0.9651867000000001,0.9632630999999999,0.9613526,0.9594591999999998,0.9575703999999999,0.9556984000000001,0.9538390999999999,0.9519926,0.9501579,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
577,827.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9988019,0.9986822,0.9985626,0.9984429,0.9983231998323199,0.9982034,0.9980836999999999,0.9979640999999999,0.9978445,0.9977249997725,0.9976056000000001,0.9974858,0.9973661,0.9972466,0.9971271,0.9970075991022798,0.9891595999999999,0.9880996999999999,0.9870441999999999,0.9859931000000001,0.9849461984946198,0.9839034,0.9828650999999999,0.9818308000000001,0.9808007,0.9797747979774798,0.9787553,0.9777355,0.9767216999999999,0.9757121999999999,0.9747068999999999,0.9737053921116176,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
578,828.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.998817,0.99869879986988,0.99858059985806,0.99846239984624,0.9983440998344101,0.9982259998226001,0.99810789962158,0.9979895997989598,0.99787159978716,0.99775339955068,0.9976356,0.9975171999999999,0.99739909947982,0.99728109972811,0.9971630991489298,0.9970450000000001,0.9609565000000001,0.9572987957298794,0.9536833953683396,0.9501096950109694,0.9465770946577096,0.9430853943085394,0.9396336879267376,0.9362212936221292,0.9328479932847992,0.9295130859026172,0.9262233,0.9229565000000001,0.9197338839467768,0.9165473916547392,0.913396974019092,0.9102818000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
