,wl,o2_10,o2_11,o2_12,o2_13,o2_14,o2_15,o2_16,o2_17,o2_18,o2_19,o2_20,o2_21,o2_22,o2_23,o2_24,o2_25,o3_10,o3_11,o3_12,o3_13,o3_14,o3_15,o3_16,o3_17,o3_18,o3_19,o3_20,o3_21,o3_22,o3_23,o3_24,o3_25,h2o_10,h2o_11,h2o_12,h2o_13,h2o_14,h2o_15,h2o_16,h2o_17,h2o_18,h2o_19,h2o_20,h2o_21,h2o_22,h2o_23,h2o_24,h2o_25,no2_10,no2_11,no2_12,no2_13,no2_14,no2_15,no2_16,no2_17,no2_18,no2_19,no2_20,no2_21,no2_22,no2_23,no2_24,no2_25
704,954.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8477819999999999,0.8360751000000001,0.8248646000000001,0.8141217,0.8038191803819179,0.7939319,0.7844359000000001,0.7753087,0.766529,0.7580776,0.7499531,0.7420853742085374,0.7345108,0.7271965,0.7201277720127772,0.7132912713291271,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
705,955.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8414543682908737,0.8297642659528532,0.8186332637266528,0.8080227616045523,0.7978972393691718,0.7882238576447715,0.7789715557943111,0.7701122310336693,0.7616190284857085,0.7534677013870805,0.7456523982609593,0.7381011476202295,0.7308449923379969,0.723848844769769,0.7170958585479292,0.7105701684561349,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
706,956.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.74687,0.7339903,0.7218458999999999,0.7103225999999999,0.6993338000000001,0.6888137,0.6787112,0.6689855,0.6596048000000001,0.6505427650542766,0.6417968000000001,0.6332916000000001,0.6250680999999999,0.6170939000000001,0.6093564,0.6018448000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
707,957.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8752633,0.8654965,0.8561214856121485,0.8471169,0.8384634,0.8301425830142583,0.8221366,0.814429,0.8070042,0.7998470999999999,0.7929586999999999,0.7862812,0.7798467,0.7736281999999999,0.7676149999999999,0.7617961,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
708,958.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8752633,0.8654965,0.8561214856121485,0.8471169,0.8384634,0.8301425830142583,0.8221366,0.814429,0.8070042,0.7998470999999999,0.7929586999999999,0.7862812,0.7798467,0.7736281999999999,0.7676149999999999,0.7617961,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
709,959.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8161278000000001,0.801955080195508,0.7883911788391178,0.7754031775403177,0.7629606525921305,0.7510347751034775,0.7395977739597773,0.7286238728623873,0.7180886154265845,0.7079688415937684,0.698263839652768,0.6888898377779676,0.6798903679890367,0.6712260013678004,0.6628794651517861,0.6548341,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
710,960.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8698691999999999,0.8589972858997286,0.8484564,0.8382339838233983,0.8283178828317882,0.8186965818696582,0.8093585809358579,0.8002931,0.7914898791489879,0.7829390782939079,0.774648854929771,0.766556229966869,0.7587064,0.7510727751072775,0.7436473000000001,0.7364221736422173,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
711,961.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8698691999999999,0.8589972858997286,0.8484564,0.8382339838233983,0.8283178828317882,0.8186965818696582,0.8093585809358579,0.8002931,0.7914898791489879,0.7829390782939079,0.774648854929771,0.766556229966869,0.7587064,0.7510727751072775,0.7436473000000001,0.7364221736422173,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
712,962.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8794243,0.8701763870176387,0.8613211,0.8528355,0.8446972844697285,0.8368857,0.8293809999999999,0.8221655000000001,0.8152216999999999,0.8085335,0.8021000802100079,0.7958654000000001,0.7898583,0.7840520000000001,0.7784353,0.772997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
713,963.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9215519,0.9145902,0.9077725,0.9010947,0.8945536894553688,0.8881454,0.8818665000000001,0.8757136875713687,0.8696837,0.8637729863772986,0.8579912000000001,0.8522976999999999,0.8467273000000001,0.8412641,0.8359058000000001,0.8306494000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
714,964.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8602837999999999,0.8492837999999999,0.8387205,0.8285720999999999,0.818818,0.8094388000000001,0.8004159000000001,0.7917314999999999,0.7833691999999999,0.7753131,0.7675649999999999,0.7600600000000001,0.752835,0.7458606,0.7391248,0.7326156,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
715,965.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8602837999999999,0.8492837999999999,0.8387205,0.8285720999999999,0.818818,0.8094388000000001,0.8004159000000001,0.7917314999999999,0.7833691999999999,0.7753131,0.7675649999999999,0.7600600000000001,0.752835,0.7458606,0.7391248,0.7326156,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
716,966.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8999377000000001,0.8919259891925989,0.8841979999999999,0.8767379000000001,0.8695305869530586,0.8625622,0.855819,0.8492890999999999,0.8429607,0.8368223,0.8308771999999999,0.8250764000000002,0.8194498,0.8139755999999999,0.8086463,0.8034534000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
717,967.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9481046999999999,0.9434730943473094,0.9389324,0.9344800999999999,0.9301138860227772,0.9258314925831492,0.9216308921630892,0.9175095917509593,0.9134656999999999,0.9094974818994964,0.9056109,0.9017788,0.8980246999999999,0.8943384,0.8907182890718289,0.8871623,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
718,968.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9481046999999999,0.9434730943473094,0.9389324,0.9344800999999999,0.9301138860227772,0.9258314925831492,0.9216308921630892,0.9175095917509593,0.9134656999999999,0.9094974818994964,0.9056109,0.9017788,0.8980246999999999,0.8943384,0.8907182890718289,0.8871623,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
719,969.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9579146999999999,0.9540856954085696,0.9503196,0.9466150999999999,0.9429709000000001,0.939386,0.9358586999999999,0.9323879,0.9289724,0.9256108000000001,0.9223094999999999,0.9190452919045292,0.9158392,0.9126824,0.909574,0.9065132719539816,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
720,970.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9762715000000001,0.9739748973974898,0.9716918,0.9694219969421995,0.9671654967165496,0.9649221,0.9626920962692096,0.960475,0.9582707,0.9560793956079396,0.9539055953905594,0.9517348951734894,0.9495814949581496,0.9474406947440694,0.9453123,0.9431961999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
721,971.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9818641,0.9801018980101898,0.9783487978348796,0.9766046976604698,0.9748694,0.9731433,0.9714258971425896,0.9697174000000001,0.9680176968017696,0.9663263966326396,0.9646475964647596,0.9629698962969896,0.9613045961304596,0.9596476999999999,0.9579991,0.956359282543713,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
722,972.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9818641,0.9801018980101898,0.9783487978348796,0.9766046976604698,0.9748694,0.9731433,0.9714258971425896,0.9697174000000001,0.9680176968017696,0.9663263966326396,0.9646475964647596,0.9629698962969896,0.9613045961304596,0.9596476999999999,0.9579991,0.956359282543713,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
723,973.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9750065,0.9725825972582596,0.9701716999999999,0.9677742967774297,0.9653900965390096,0.9630187963018796,0.9606604921320984,0.9583150958315096,0.9559825955982596,0.953662690732538,0.9513605951360596,0.949061089812218,0.9467789000000001,0.9445091,0.9422519,0.9400068820020646,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
724,974.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375846999999999,0.9320386999999999,0.9266061999999999,0.9212834999999999,0.9160681916068192,0.910957391095739,0.9059482,0.9010379000000001,0.8962237896223789,0.8915036,0.8868845999999999,0.8823343000000001,0.8778806999999998,0.8735111999999999,0.8692238000000001,0.865016,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
725,975.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375846999999999,0.9320386999999999,0.9266061999999999,0.9212834999999999,0.9160681916068192,0.910957391095739,0.9059482,0.9010379000000001,0.8962237896223789,0.8915036,0.8868845999999999,0.8823343000000001,0.8778806999999998,0.8735111999999999,0.8692238000000001,0.865016,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
726,976.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9255208,0.919278,0.9132198,0.9073382999999999,0.9016266,0.8960779000000001,0.8906853000000001,0.8854424000000001,0.8803436,0.8753827,0.8705649,0.8658533000000002,0.8612741,0.8568120000000001,0.8524626000000001,0.8482209,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
727,977.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9649648000000001,0.9617749,0.9586372,0.9555508,0.9525140952514094,0.9495263,0.9465863000000001,0.9436928,0.9408453000000001,0.9380424,0.9352892935289292,0.9325671,0.9298925929892592,0.9272593000000001,0.924666,0.9221121922112192,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
728,978.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9595450999999999,0.9559091955909196,0.9523398999999999,0.9488356,0.9453944945394492,0.9420152,0.9386957,0.9354349000000001,0.9322308000000001,0.9290821,0.9259943000000002,0.9229453922945392,0.9199546000000001,0.9170135,0.9141212,0.911276,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
729,979.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9595450999999999,0.9559091955909196,0.9523398999999999,0.9488356,0.9453944945394492,0.9420152,0.9386957,0.9354349000000001,0.9322308000000001,0.9290821,0.9259943000000002,0.9229453922945392,0.9199546000000001,0.9170135,0.9141212,0.911276,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
730,980.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9601626,0.9565535,0.9530065999999999,0.9495203000000001,0.9460934000000001,0.9427244,0.9394121,0.936155,0.9329521000000001,0.9298023000000001,0.9267107,0.9236563,0.9206578920657892,0.9177078670831468,0.9148049659219863,0.9119483,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
731,981.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9891177,0.9880452988045296,0.9869757,0.9859087999999999,0.9848447,0.9837836,0.9827250982725098,0.9816694981669498,0.9806166,0.9795665979566598,0.9785214,0.9774744977474497,0.9764325976432596,0.9753936,0.9743572,0.9733235,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
732,982.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9891177,0.9880452988045296,0.9869757,0.9859087999999999,0.9848447,0.9837836,0.9827250982725098,0.9816694981669498,0.9806166,0.9795665979566598,0.9785214,0.9774744977474497,0.9764325976432596,0.9753936,0.9743572,0.9733235,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
733,983.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9803987,0.9785471,0.9767142,0.9748996999999999,0.9731032,0.9713246999999999,0.9695640999999999,0.9678207,0.9660946,0.964385,0.9626964,0.9610168,0.9593572,0.9577133,0.9560856,0.9544733,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
734,984.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9880875,0.9869188986918898,0.9857541,0.9845934000000001,0.9834366983436698,0.9822839,0.9811351999999999,0.9799903,0.9788493,0.9777121999999999,0.9765815000000001,0.9754495999999999,0.9743244000000001,0.9732027,0.9720853000000002,0.9709709000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
735,985.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9880875,0.9869188986918898,0.9857541,0.9845934000000001,0.9834366983436698,0.9822839,0.9811351999999999,0.9799903,0.9788493,0.9777121999999999,0.9765815000000001,0.9754495999999999,0.9743244000000001,0.9732027,0.9720853000000002,0.9709709000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
736,986.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9968308000000001,0.9965155000000001,0.9962004999999999,0.9958857,0.9955712,0.995257,0.9949431000000001,0.9946296,0.9943162,0.9940030999999999,0.9936911,0.99337769933777,0.9930656999999999,0.9927536,0.9924423000000001,0.9921306000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
737,987.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9935259,0.9928851999999999,0.992246,0.9916077,0.99097079909708,0.9903350000000001,0.9897004999999999,0.9890671,0.9884350000000001,0.9878039987803998,0.9871757999999999,0.9865457000000001,0.9859184999999999,0.9852924999999999,0.9846673,0.9840435,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
738,988.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9935259,0.9928851999999999,0.992246,0.9916077,0.99097079909708,0.9903350000000001,0.9897004999999999,0.9890671,0.9884350000000001,0.9878039987803998,0.9871757999999999,0.9865457000000001,0.9859184999999999,0.9852924999999999,0.9846673,0.9840435,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
739,989.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9985075999999999,0.99835879983588,0.9982099,0.9980611999999999,0.99791249979125,0.9977638000000001,0.9976153,0.9974667997466801,0.9973184000000002,0.99717009971701,0.9970219997022,0.99687369968737,0.9967254000000001,0.9965771000000001,0.99642929964293,0.9962813,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
740,990.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9964504000000001,0.9960974,0.9957450999999999,0.9953930000000001,0.9950413,0.994689999469,0.9943390999999999,0.9939886,0.9936384,0.99328849932885,0.9929399999999999,0.9925901,0.99224139922414,0.9918931000000001,0.9915451999999999,0.9911978000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
741,991.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9964504000000001,0.9960974,0.9957450999999999,0.9953930000000001,0.9950413,0.994689999469,0.9943390999999999,0.9939886,0.9936384,0.99328849932885,0.9929399999999999,0.9925901,0.99224139922414,0.9918931000000001,0.9915451999999999,0.9911978000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
742,992.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9978193999999999,0.9976023,0.9973856,0.9971690000000001,0.99695249969525,0.9967363000000001,0.9965202,0.9963044,0.9960886999999998,0.995873,0.9956583000000001,0.9954429,0.9952279,0.9950131,0.9947985,0.9945841999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
743,993.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9975324000000001,0.9972867997286798,0.9970416,0.9967965,0.9965514999999999,0.9963068000000002,0.9960621999999999,0.995818,0.9955739,0.9953299999999999,0.9950869000000001,0.9948429,0.9945999,0.9943565999999999,0.9941139999999999,0.9938713,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
744,994.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9975324000000001,0.9972867997286798,0.9970416,0.9967965,0.9965514999999999,0.9963068000000002,0.9960621999999999,0.995818,0.9955739,0.9953299999999999,0.9950869000000001,0.9948429,0.9945999,0.9943565999999999,0.9941139999999999,0.9938713,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
745,995.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9995732,0.99953049995305,0.9994878,0.9994450999999999,0.9994023999999999,0.9993598,0.9993171999999999,0.9992745999999999,0.9992319,0.9991891999189201,0.99914659991466,0.9991038000000001,0.9990611999999999,0.9990184999999999,0.9989759,0.9989333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
